"Plate001","008022","NEXIUM (esomeprazole magnesium)"
"Plate001","009001","DRB_200"
"Plate001","009003","Afatinib (BIBW2992)"
"Plate001","009004","Sildenafil Citrate"
"Plate001","009005","Lenalidomide (CC-5013)"
"Plate001","009006","Voriconazole"
"Plate001","009007","Vorinostat (SAHA, MK0683)"
"Plate001","009008","Calcitriol"
"Plate001","009009","Rucaparib (AG-014699,PF-01367338) phosphate"
"Plate001","009010","Ponatinib (AP24534)"
"Plate001","009011","PA-824"
"Plate001","009012","Alprostadil"
"Plate001","009013","Bicalutamide"
"Plate001","009014","Febuxostat"
"Plate001","009015","Dutasteride"
"Plate001","009016","Fasudil (HA-1077) HCl"
"Plate001","009017","Nelarabine"
"Plate001","009018","Cefdinir"
"Plate001","009019","Fludarabine Phosphate"
"Plate001","009020","Riluzole"
"Plate001","009021","Latrepirdine 2HCl"
"Plate001","009022","Nitazoxanide"
"Plate001","010001","ETO_500"
"Plate001","010003","Prasugrel"
"Plate001","010004","Ibuprofen"
"Plate001","010005","Amisulpride"
"Plate001","010006","Adenosine"
"Plate001","010007","Cetirizine DiHCl"
"Plate001","010008","Dofetilide"
"Plate001","010009","Streptozotocin (STZ)"
"Plate001","010010","Lubiprostone"
"Plate001","010011","Fluconazole"
"Plate001","010012","Betamethasone Dipropionate"
"Plate001","010013","Ivermectin"
"Plate001","010014","Didanosine"
"Plate001","010015","Daptomycin"
"Plate001","010016","Gemcitabine"
"Plate001","010017","Mianserin HCl"
"Plate001","010018","Terbinafine"
"Plate001","010019","Pizotifen Malate"
"Plate001","010020","Methocarbamol"
"Plate001","010021","Vecuronium Bromide"
"Plate001","010022","Nicotinic Acid"
"Plate001","011001","FLA_1.2"
"Plate001","011003","Bortezomib (PS-341)"
"Plate001","011004","Sumatriptan Succinate"
"Plate001","011005","Panobinostat (LBH589)"
"Plate001","011006","Zileuton"
"Plate001","011007","Entinostat (MS-275)"
"Plate001","011008","Doxercalciferol"
"Plate001","011009","Cabozantinib (XL184, BMS-907351)"
"Plate001","011010","Fludarabine"
"Plate001","011011","Lenvatinib (E7080)"
"Plate001","011012","Lactulose"
"Plate001","011013","Fulvestrant"
"Plate001","011014","Dapagliflozin"
"Plate001","011015","Melatonin"
"Plate001","011016","Sulfasalazine"
"Plate001","011017","Bleomycin sulfate"
"Plate001","011018","Clotrimazole"
"Plate001","011019","Topotecan HCl"
"Plate001","011020","Sulfameter"
"Plate001","011021","Leflunomide"
"Plate001","011022","Triamcinolone Acetonide"
"Plate001","012001","HES_5"
"Plate001","012003","Ramelteon"
"Plate001","012004","Amprenavir"
"Plate001","012005","Aniracetam"
"Plate001","012006","Zolmitriptan"
"Plate001","012007","Cilnidipine"
"Plate001","012008","Isradipine"
"Plate001","012009","Costunolide"
"Plate001","012010","Amorolfine HCl"
"Plate001","012011","Flumazenil"
"Plate001","012012","Meprednisone"
"Plate001","012013","Lansoprazole"
"Plate001","012014","Divalproex Sodium"
"Plate001","012015","Doripenem Hydrate"
"Plate001","012016","Glipizide"
"Plate001","012017","Mosapride Citrate"
"Plate001","012018","Levonorgestrel"
"Plate001","012019","Resveratrol"
"Plate001","012020","Prednisolone"
"Plate001","012021","Bimatoprost"
"Plate001","012022","Nimodipine"
"Plate001","013001","MEN_40"
"Plate001","013003","Bosutinib (SKI-606)"
"Plate001","013004","Tamsulosin hydrochloride"
"Plate001","013005","Nilotinib (AMN-107)"
"Plate001","013006","Ziprasidone HCl"
"Plate001","013007","Enzastaurin (LY317615)"
"Plate001","013008","Alfacalcidol"
"Plate001","013009","Everolimus (RAD001)"
"Plate001","013010","Pralatrexate"
"Plate001","013011","Valproic acid sodium salt (Sodium valproate)"
"Plate001","013012","Tadalafil"
"Plate001","013013","Raltitrexed"
"Plate001","013014","Nebivolol HCl"
"Plate001","013015","Bisoprolol fumarate"
"Plate001","013016","Candesartan"
"Plate001","013017","Clofarabine"
"Plate001","013018","Rizatriptan Benzoate"
"Plate001","013019","2-Methoxyestradiol (2-MeOE2)"
"Plate001","013020","Prilocaine"
"Plate001","013021","Enzalutamide (MDV3100)"
"Plate001","013022","Orlistat"
"Plate001","014001","MIT_3"
"Plate001","014003","Cinacalcet HCl"
"Plate001","014004","Albendazole"
"Plate001","014005","Artemisinin"
"Plate001","014006","Telbivudine"
"Plate001","014007","Cilostazol"
"Plate001","014008","Estrone"
"Plate001","014009","Dexamethasone (DHAP)"
"Plate001","014010","Chloramphenicol"
"Plate001","014011","Fluoxetine HCl"
"Plate001","014012","Betamethasone Valerate"
"Plate001","014013","Levetiracetam"
"Plate001","014014","Emtricitabine"
"Plate001","014015","Gestodene"
"Plate001","014016","Glyburide (Glibenclamide)"
"Plate001","014017","Nafamostat Mesylate"
"Plate001","014018","Gemfibrozil"
"Plate001","014019","Rocuronium Bromide"
"Plate001","014020","Telmisartan"
"Plate001","014021","Linezolid"
"Plate001","014022","Nisoldipine"
"Plate001","015001","PLU_20"
"Plate001","015003","Dasatinib"
"Plate001","015004","Tianeptine sodium"
"Plate001","015005","Pazopanib HCl (GW786034 HCl)"
"Plate001","015006","Zonisamide"
"Plate001","015007","Olaparib (AZD2281, Ku-0059436)"
"Plate001","015008","Safinamide Mesylate"
"Plate001","015009","Malotilate"
"Plate001","015010","Cefaclor"
"Plate001","015011","Regorafenib (BAY 73-4506)"
"Plate001","015012","Cyclosporine"
"Plate001","015013","Thalidomide"
"Plate001","015014","Pimobendan"
"Plate001","015015","Tivozanib (AV-951)"
"Plate001","015016","Bestatin"
"Plate001","015017","Dacarbazine"
"Plate001","015018","Pyridostigmine Bromide"
"Plate001","015019","Letrozole"
"Plate001","015020","Darunavir Ethanolate"
"Plate001","015021","Dienogest"
"Plate001","015022","Allopurinol"
"Plate001","016001","t-BHP_100"
"Plate001","016003","Celecoxib"
"Plate001","016004","Chlorothiazide"
"Plate001","016005","Asenapine maleate"
"Plate001","016006","Monobenzone"
"Plate001","016007","Floxuridine"
"Plate001","016008","Flucytosine"
"Plate001","016009","Doxazosin Mesylate"
"Plate001","016010","Flurbiprofen"
"Plate001","016011","Flupirtine maleate"
"Plate001","016012","Praziquantel"
"Plate001","016013","Lidocaine"
"Plate001","016014","Progesterone"
"Plate001","016015","Drospirenone"
"Plate001","016016","Fomepizole"
"Plate001","016017","Naftopidil DiHCl"
"Plate001","016018","Indapamide"
"Plate001","016019","Stavudine (d4T)"
"Plate001","016020","Thiabendazole"
"Plate001","016021","Alfuzosin HCl"
"Plate001","016022","Octocrylene"
"Plate002","001003","Oxybutynin"
"Plate002","001004","Terazosin HCl Dihydrate"
"Plate002","001005","Cefditoren Pivoxil"
"Plate002","001006","Argatroban"
"Plate002","001007","Trifluridine"
"Plate002","001008","Adiphenine HCl"
"Plate002","001009","Simvastatin"
"Plate002","001010","Detomidine HCl"
"Plate002","001011","Nifedipine"
"Plate002","001012","Levosulpiride"
"Plate002","001013","Proparacaine HCl"
"Plate002","001014","Ibutilide Fumarate"
"Plate002","001015","Chloroxine"
"Plate002","001016","Bazedoxifene HCl"
"Plate002","001017","Pefloxacin Mesylate"
"Plate002","001018","Telotristat Etiprate (LX 1606 Hippurate)"
"Plate002","001019","Ganciclovir"
"Plate002","001020","Idelalisib (CAL-101, GS-1101)"
"Plate002","001021","Carbidopa"
"Plate002","001022","Amygdalin"
"Plate002","002003","Diclofenac Sodium"
"Plate002","002004","Baicalin"
"Plate002","002005","Pregnenolone"
"Plate002","002006","Cyclosporin A"
"Plate002","002007","Nystatin (Fungicidin)"
"Plate002","002008","Ferulic Acid"
"Plate002","002009","Sulfamethizole"
"Plate002","002010","Kaempferol"
"Plate002","002011","Nicorandil"
"Plate002","002012","Nalidixic acid"
"Plate002","002013","Mometasone furoate"
"Plate002","002014","Paeonol"
"Plate002","002015","Pyrimethamine"
"Plate002","002016","Salicin"
"Plate002","002017","Ketotifen Fumarate"
"Plate002","002018","Taxifolin (Dihydroquercetin)"
"Plate002","002019","Candesartan Cilexetil"
"Plate002","002020","Dioscin"
"Plate002","002021","Pioglitazone HCl"
"Plate002","002022","L-carnitine"
"Plate002","003003","Enoxacin"
"Plate002","003004","Bromhexine HCl"
"Plate002","003005","Sulfadiazine"
"Plate002","003006","Prulifloxacin (NM441, AF 3013)"
"Plate002","003007","Azacitidine"
"Plate002","003008","Procaterol HCl"
"Plate002","003009","Ramipril"
"Plate002","003010","Almotriptan Malate"
"Plate002","003011","Amiloride HCl"
"Plate002","003012","Pantoprazole"
"Plate002","003013","Pranlukast"
"Plate002","003014","Probucol"
"Plate002","003015","Lomustine"
"Plate002","003016","Atropine sulfate monohydrate"
"Plate002","003017","Metoprolol Tartrate"
"Plate002","003018","Dichlorphenamide (Diclofenamide)"
"Plate002","003019","Roxatidine Acetate HCl"
"Plate002","003020","Eltrombopag Olamine"
"Plate002","003021","Valsartan"
"Plate002","003022","Andrographolide"
"Plate002","004003","Avobenzone"
"Plate002","004004","Bergenin"
"Plate002","004005","Sulfamethoxazole"
"Plate002","004006","Cytisine"
"Plate002","004007","Isoniazid"
"Plate002","004008","Glycyrrhizin (Glycyrrhizic Acid)"
"Plate002","004009","Sulbactam"
"Plate002","004010","Kinetin"
"Plate002","004011","Tamoxifen Citrate"
"Plate002","004012","Naringin"
"Plate002","004013","Propylthiouracil"
"Plate002","004014","(-)-Parthenolide"
"Plate002","004015","Sulindac"
"Plate002","004016","Sclareol"
"Plate002","004017","Urapidil HCl"
"Plate002","004018","Troxerutin"
"Plate002","004019","Phentolamine Mesylate"
"Plate002","004020","Diosmetin"
"Plate002","004021","Captopril"
"Plate002","004022","Naringin Dihydrochalcone"
"Plate002","005003","Pitavastatin Calcium"
"Plate002","005004","Lovastatin"
"Plate002","005005","Chlorprothixene"
"Plate002","005006","Seratrodast(AA-2414, ABT-001)"
"Plate002","005007","Vidarabine"
"Plate002","005008","Duloxetine HCl"
"Plate002","005009","Fenofibrate"
"Plate002","005010","Ambrisentan"
"Plate002","005011","Amlodipine Besylate"
"Plate002","005012","Flunixin Meglumin"
"Plate002","005013","Oxfendazole"
"Plate002","005014","Arbidol HCl"
"Plate002","005015","Chenodeoxycholic Acid"
"Plate002","005016","Roflumilast"
"Plate002","005017","Dienestrol"
"Plate002","005018","Ixazomib (MLN2238)"
"Plate002","005019","Protionamide"
"Plate002","005020","Esomeprazole sodium"
"Plate002","005021","Dipyridamole"
"Plate002","005022","Apigenin"
"Plate002","006003","Amlodipine"
"Plate002","006004","Berberine chloride"
"Plate002","006005","Sulfisoxazole"
"Plate002","006006","Daidzin"
"Plate002","006007","Levofloxacin"
"Plate002","006008","gossypol-Acetic acid"
"Plate002","006009","Tolfenamic Acid"
"Plate002","006010","L-(+)-Rhamnose Monohydrate"
"Plate002","006011","Cyclocytidine HCl"
"Plate002","006012","Neohesperidin Dihydrochalcone (Nhdc)"
"Plate002","006013","Capsaicin(Vanilloid)"
"Plate002","006014","Piperine"
"Plate002","006015","Pramipexole 2HCl Monohydrate"
"Plate002","006016","Silibinin"
"Plate002","006017","Diclazuril"
"Plate002","006018","Ursolic Acid"
"Plate002","006019","Nimesulide"
"Plate002","006020","D-Mannitol"
"Plate002","006021","Oxytetracycline Dihydrate"
"Plate002","006022","Polydatin"
"Plate002","007003","Rifapentine"
"Plate002","007004","Tiopronin"
"Plate002","007005","Oxytetracycline (Terramycin)"
"Plate002","007006","Rosiglitazone HCl"
"Plate002","007007","Verteporfin"
"Plate002","007008","Trimebutine"
"Plate002","007009","Ranolazine"
"Plate002","007010","Bexarotene"
"Plate002","007011","Chlorpheniramine Maleate"
"Plate002","007012","Imidapril HCl"
"Plate002","007013","Carvedilol"
"Plate002","007014","Dextrose"
"Plate002","007015","Cimetidine"
"Plate002","007016","Sonidegib (Erismodegib, NVP-LDE225)"
"Plate002","007017","Diethylstilbestrol"
"Plate002","007018","Ixazomib Citrate (MLN9708)"
"Plate002","007019","Idoxuridine"
"Plate002","007020","Fesoterodine Fumarate"
"Plate002","007021","Hydroxyurea"
"Plate002","007022","Arbutin"
"Plate002","008003","Metronidazole"
"Plate002","008004","Caffeic Acid"
"Plate002","008005","Crystal Violet"
"Plate002","008006","Dihydroartemisinin (DHA)"
"Plate002","008007","Enalapril Maleate"
"Plate002","008008","Gramine"
"Plate002","008009","Pranoprofen"
"Plate002","008010","Lappaconitine"
"Plate002","008011","Meglumine"
"Plate002","008012","Neohesperidin"
"Plate002","008013","Fluticasone propionate"
"Plate002","008014","Puerarin"
"Plate002","008015","Suplatast Tosylate"
"Plate002","008016","Silymarin"
"Plate002","008017","Uridine"
"Plate002","008018","Yohimbine HCl"
"Plate002","008019","Dyclonine HCl"
"Plate002","008020","Evodiamine"
"Plate002","008021","Cytidine"
"Plate002","008022","Quercetin"
"Plate002","009003","Suprofen"
"Plate002","009004","Balofloxacin"
"Plate002","009005","Thioguanine"
"Plate002","009006","Atorvastatin Calcium"
"Plate002","009007","Teniposide"
"Plate002","009008","Ivabradine HCl"
"Plate002","009009","Ranitidine Hydrochloride"
"Plate002","009010","Temocapril HCl"
"Plate002","009011","Clofibrate"
"Plate002","009012","Lapatinib"
"Plate002","009013","Atracurium Besylate"
"Plate002","009014","Xylose"
"Plate002","009015","Clemastine Fumarate"
"Plate002","009016","Dabigatran Etexilate"
"Plate002","009017","Diltiazem HCl"
"Plate002","009018","Phenprocoumon"
"Plate002","009019","Sparfloxacin"
"Plate002","009020","Abiraterone Acetate"
"Plate002","009021","Potassium Iodide"
"Plate002","009022","Artemether"
"Plate002","010003","Flutamide"
"Plate002","010004","Chlorogenic Acid"
"Plate002","010005","Haloperidol"
"Plate002","010006","DL-Carnitine HCl"
"Plate002","010007","Menadione"
"Plate002","010008","Hesperetin"
"Plate002","010009","Sulphadimethoxine"
"Plate002","010010","Luteolin"
"Plate002","010011","Aripiprazole"
"Plate002","010012","Oleanolic Acid"
"Plate002","010013","Lacidipine"
"Plate002","010014","Quercetin Dihydrate"
"Plate002","010015","Mirtazapine"
"Plate002","010016","Sinomenine"
"Plate002","010017","Flunarizine 2HCl"
"Plate002","010018","5-hydroxytryptophan (5-HTP)"
"Plate002","010019","Cyproterone Acetate"
"Plate002","010020","Gastrodin"
"Plate002","010021","Orphenadrine Citrate"
"Plate002","010022","Sorbitol"
"Plate002","011003","Pyrazinamide"
"Plate002","011004","Lafutidine"
"Plate002","011005","Thiotepa"
"Plate002","011006","Famotidine"
"Plate002","011007","Tetrabenazine (Xenazine)"
"Plate002","011008","Rivastigmine Tartrate"
"Plate002","011009","Acetylcholine Chloride"
"Plate002","011010","Gabexate Mesylate"
"Plate002","011011","Fenoprofen Calcium"
"Plate002","011012","Cisatracurium Besylate"
"Plate002","011013","Butoconazole nitrate"
"Plate002","011014","Mestranol"
"Plate002","011015","Curcumin"
"Plate002","011016","Tebipenem Pivoxil"
"Plate002","011017","Diphenhydramine HCl"
"Plate002","011018","Aliskiren Hemifumarate"
"Plate002","011019","Felodipine"
"Plate002","011020","(-)-Epigallocatechin Gallate"
"Plate002","011021","Tropisetron HCl"
"Plate002","011022","Artesunate"
"Plate002","012003","Fluvastatin Sodium"
"Plate002","012004","Cinchonidine"
"Plate002","012005","Phenindione"
"Plate002","012006","Emodin"
"Plate002","012007","Metformin HCl"
"Plate002","012008","Hesperidin"
"Plate002","012009","Rimantadine"
"Plate002","012010","Magnolol"
"Plate002","012011","Methscopolamine"
"Plate002","012012","Orotic acid (6-Carboxyuracil)"
"Plate002","012013","Elvitegravir (GS-9137, JTK-303)"
"Plate002","012014","Rotenone (Barbasco)"
"Plate002","012015","Benidipine HCl"
"Plate002","012016","Synephrine"
"Plate002","012017","Fenticonazole Nitrate"
"Plate002","012018","Aloin"
"Plate002","012019","Memantine HCl"
"Plate002","012020","Hematoxylin"
"Plate002","012021","Gimeracil"
"Plate002","012022","Salidroside"
"Plate002","013003","Quetiapine Fumarate"
"Plate002","013004","Moxonidine"
"Plate002","013005","Toremifene Citrate"
"Plate002","013006","Moexipril HCl"
"Plate002","013007","Rifaximin"
"Plate002","013008","Dexmedetomidine HCl"
"Plate002","013009","Acipimox"
"Plate002","013010","Rasagiline Mesylate"
"Plate002","013011","Erdosteine"
"Plate002","013012","Dronedarone HCl"
"Plate002","013013","Azithromycin"
"Plate002","013014","Naftopidil"
"Plate002","013015","Daidzein"
"Plate002","013016","Bazedoxifene Acetate"
"Plate002","013017","Dapoxetine HCl"
"Plate002","013018","Formestane"
"Plate002","013019","Deflazacort"
"Plate002","013020","4-Methylumbelliferone (4-MU)"
"Plate002","013021","Nicotinamide (Vitamin B3)"
"Plate002","013022","Asiatic Acid"
"Plate002","014003","Tioconazole"
"Plate002","014004","Cinchonine(LA40221)"
"Plate002","014005","Alibendol"
"Plate002","014006","Enoxolone"
"Plate002","014007","Methoxsalen"
"Plate002","014008","Honokiol"
"Plate002","014009","Primidone"
"Plate002","014010","(+)-Matrine"
"Plate002","014011","Amiodarone HCl"
"Plate002","014012","Osthole"
"Plate002","014013","Maraviroc"
"Plate002","014014","Rutaecarpine"
"Plate002","014015","Formoterol Hemifumarate"
"Plate002","014016","Tanshinone I"
"Plate002","014017","Rebamipide"
"Plate002","014018","Ammonium Glycyrrhizinate"
"Plate002","014019","Cyproheptadine HCl"
"Plate002","014020","Indirubin"
"Plate002","014021","Cyclophosphamide Monohydrate"
"Plate002","014022","Palmatine chloride"
"Plate002","015003","Rifampin"
"Plate002","015004","Ozagrel HCl"
"Plate002","015005","Ethionamide"
"Plate002","015006","Clevidipine Butyrate"
"Plate002","015007","Bacitracin Zinc"
"Plate002","015008","Betaxolol"
"Plate002","015009","Aciclovir"
"Plate002","015010","Naltrexone HCl"
"Plate002","015011","Betaxolol HCl"
"Plate002","015012","Conivaptan HCl"
"Plate002","015013","Albendazole Oxide"
"Plate002","015014","S- (+)-Rolipram"
"Plate002","015015","Bifonazole"
"Plate002","015016","Rosuvastatin Calcium"
"Plate002","015017","Valaciclovir HCl"
"Plate002","015018","Irinotecan HCl Trihydrate"
"Plate002","015019","Nizatidine"
"Plate002","015020","Esculin"
"Plate002","015021","Vitamin B12"
"Plate002","015022","Baicalein"
"Plate002","016003","Tropicamide"
"Plate002","016004","Colchicine"
"Plate002","016005","Triamcinolone"
"Plate002","016006","Formononetin"
"Plate002","016007","Miconazole Nitrate"
"Plate002","016008","Hyodeoxycholic acid (HDCA)"
"Plate002","016009","Nefiracetam"
"Plate002","016010","Morin Hydrate"
"Plate002","016011","Adenine HCl"
"Plate002","016012","Oxymatrine"
"Plate002","016013","Raltegravir (MK-0518)"
"Plate002","016014","Rutin"
"Plate002","016015","Chlormezanone"
"Plate002","016016","Tanshinone IIA"
"Plate002","016017","Aspartame"
"Plate002","016018","Butylscopolamine Bromide"
"Plate002","016019","Doxifluridine"
"Plate002","016020","Lappaconite HBr"
"Plate002","016021","Tolnaftate"
"Plate002","016022","Sodium Danshensu"
"Plate003","001003","Tetrandrine"
"Plate003","001004","Icotinib"
"Plate003","001005","Inosine"
"Plate003","001006","Amoxicillin"
"Plate003","001007","Bethanechol chloride"
"Plate003","001008","Fenoprofen calcium hydrate"
"Plate003","001009","Famciclovir"
"Plate003","001010","Rofecoxib"
"Plate003","001011","Manidipine"
"Plate003","001012","Azilsartan Medoxomil"
"Plate003","001013","Novobiocin Sodium"
"Plate003","001014","Vanillin"
"Plate003","001015","Quinine HCl Dihydrate"
"Plate003","001016","Indacaterol Maleate"
"Plate003","001017","Sulfadoxine"
"Plate003","001018","Oxybutynin chloride"
"Plate003","001019","Phenytoin"
"Plate003","001020","Sodium salicylate"
"Plate003","001021","Clomipramine HCl"
"Plate003","001022","levalbuterol tartrate"
"Plate003","002003","5-Aminolevulinic acid HCl"
"Plate003","002004","Ampicillin sodium"
"Plate003","002005","Amoxicillin Sodium"
"Plate003","002006","Flumequine"
"Plate003","002007","Phenacetin"
"Plate003","002008","Reboxetine mesylate"
"Plate003","002009","Pioglitazone"
"Plate003","002010","Triptolide (PG490)"
"Plate003","002011","Dehydroepiandrosterone (DHEA)"
"Plate003","002012","Pazufloxacin mesylate"
"Plate003","002013","Clorsulon"
"Plate003","002014","Tacrine hydrochloride hydrate"
"Plate003","002015","Trametinib (GSK1120212)"
"Plate003","002016","Tauroursodeoxycholic Acid (TUDCA)"
"Plate003","002017","MK-2048"
"Plate003","002018","Thymopentin"
"Plate003","002019","MPEP"
"Plate003","002020","Carbendazim"
"Plate003","002021","Camostat Mesilate"
"Plate003","002022","N-Ethylmaleimide (NEM)"
"Plate003","003003","Paeoniflorin"
"Plate003","003004","Carbazochrome sodium sulfonate (AC-17)"
"Plate003","003005","Tolbutamide"
"Plate003","003006","Aspirin"
"Plate003","003007","Chlorpromazine HCl"
"Plate003","003008","Niclosamide"
